1.71899731445313, False
3.73377270507812, False
0.985533935546875, False
1.93346923828125, True
1.38692553710937, True
3.587654296875, True
2.73245703125, False
4.10680151367187, False
2.1208291015625, False
2.31974365234375, False
1.266736328125, False
3.65305078125, False
1.54617895507813, False
1.00094140625, False
1.29358715820313, True
1.81261767578125, False
2.21453442382813, False
0.892833251953125, False
1.38581469726562, False
3.54719067382812, False
0.959720947265625, False
0.719663330078125, False
1.80093017578125, True
2.5993837890625, False
1.28015600585938, True
