1.18578930664063, False
1.533181640625, True
1.507306640625, False
0.73178466796875, False
1.11972583007813, True
0.707047607421875, True
0.906681640625, False
3.01382958984375, False
1.27966577148438, True
5.7334091796875, False
1.10610913085937, False
2.3332470703125, False
0.626634033203125, False
1.18807958984375, True
1.2391806640625, False
0.61282421875, False
1.73338012695313, True
2.36004663085938, False
2.60038525390625, True
1.06690649414063, True
1.16007885742188, False
3.17281494140625, True
2.81430004882812, True
1.09231225585938, False
3.7867158203125, False
